application_id,Interview taken on (date) ,Interview taken on (time),Status,Gender,Department,Post Name,Offered Salary,Salary Range,
604341,20-06-2014,09:46:17,Rejected,Male,Sales Department,i6,30898,20001 - 40000,
604503,26-06-2014,17:38:56,Hired,Female,Finance Department,i7,78186,40001 - 80000,
604590,07-06-2014,11:44:54,Rejected,Female,Operations Department,c5,51865,40001 - 80000,
604800,28-08-2014,16:17:01,Hired,Female,Service Department,c9,88338,80001 - 100000,
605070,13-06-2014,20:11:28,Hired,Male,Operations Department,c9,53264,40001 - 80000,
605511,12-08-2014,16:20:24,Rejected,Female,Finance Department,i5,37796,20001 - 40000,
605602,15-07-2014,09:28:04,Hired,Female,Production Department,c5,13231,0 - 20000,
605607,27-06-2014,05:22:37,Hired,Male,Service Department,c10,42248,40001 - 80000,
605701,09-05-2014,08:01:06,Rejected,Female,Service Department,c5,67947,40001 - 80000,
605724,03-07-2014,20:07:36,Hired,Male,Sales Department,c9,3720,0 - 20000,
605785,29-08-2014,10:56:47,Rejected,Male,Operations Department,c5,36282,20001 - 40000,
605824,06-07-2014,18:50:37,Rejected,Male,Service Department,b9,64125,40001 - 80000,
605996,14-08-2014,10:50:34,Hired,Female,Sales Department,i7,51490,40001 - 80000,
606170,14-08-2014,09:31:25,Hired,Male,Operations Department,c9,36760,20001 - 40000,
606323,29-05-2014,13:07:42,Hired,Male,Operations Department,c9,65949,40001 - 80000,
606532,14-08-2014,17:10:32,Rejected,Male,Service Department,i7,31521,20001 - 40000,
606546,11-08-2014,09:38:33,Hired,Male,Human Resource Department,c5,73347,40001 - 80000,
606591,04-07-2014,19:06:04,Hired,Female,Operations Department,c8,17249,0 - 20000,
606813,27-06-2014,16:55:42,Hired,Female,Marketing Department,i7,82546,80001 - 100000,
607121,26-08-2014,10:16:58,Rejected,Male,Operations Department,b9,19252,0 - 20000,
607171,09-05-2014,09:32:48,Hired,Male,Operations Department,c5,48825,40001 - 80000,
607172,29-07-2014,02:02:01,Rejected,Male,Operations Department,c10,64781,40001 - 80000,
607190,25-07-2014,09:39:43,Hired,Male,Operations Department,c5,38954,20001 - 40000,
607598,17-07-2014,09:33:09,Rejected,Male,Service Department,c8,21586,20001 - 40000,
607767,19-06-2014,09:32:33,Hired,Female,Service Department,c5,73833,40001 - 80000,
607770,22-05-2014,17:00:30,Hired,Female,Service Department,i7,57333,40001 - 80000,
607894,04-07-2014,18:01:16,Hired,Female,Service Department,i7,23739,20001 - 40000,
608018,28-08-2014,16:50:25,Hired,Male,Service Department,i5,50287,40001 - 80000,
608096,08-08-2014,09:33:49,Hired,Male,Service Department,c5,23262,20001 - 40000,
608169,11-06-2014,07:45:51,Hired,Male,Operations Department,i7,75137,40001 - 80000,
608559,06-05-2014,05:35:16,Hired,Male,Service Department,b9,48728,40001 - 80000,
608893,02-05-2014,09:31:35,Rejected,Other's,Operations Department,c8,29960,20001 - 40000,
608929,16-05-2014,16:54:37,Hired,Male,Service Department,c9,49061,40001 - 80000,
608935,03-07-2014,18:33:26,Hired,Male,Sales Department,c9,82811,80001 - 100000,
608950,23-07-2014,08:11:26,Hired,Female,Purchase Department,c5,64981,40001 - 80000,
609084,08-07-2014,09:02:37,Rejected,Male,Operations Department,c9,74420,40001 - 80000,
609192,25-05-2014,14:33:26,Hired,Female,General Management,i7,58860,40001 - 80000,
609311,27-05-2014,16:27:23,Hired,Male,Operations Department,c8,93664,80001 - 100000,
609384,11-06-2014,18:33:53,Hired,Male,Operations Department,c9,67934,40001 - 80000,
609394,21-08-2014,08:08:12,Rejected,Male,Operations Department,c5,15641,0 - 20000,
609420,05-07-2014,18:06:41,Rejected,Male,Production Department,i1,41022,40001 - 80000,
609596,30-05-2014,09:35:06,Hired,Male,Operations Department,i6,70088,40001 - 80000,
609607,11-08-2014,07:57:49,Hired,Female,Operations Department,c9,54308,40001 - 80000,
610135,29-06-2014,16:51:29,Hired,Female,Service Department,c5,58033,40001 - 80000,
610153,27-06-2014,09:21:57,Hired,Female,Finance Department,c9,71266,40001 - 80000,
610161,25-06-2014,13:00:50,Hired,Other's,Operations Department,i1,43137,40001 - 80000,
610176,07-05-2014,14:06:28,Rejected,Male,Service Department,i4,46980,40001 - 80000,
610221,31-07-2014,08:21:11,Hired,Male,Service Department,i6,93706,80001 - 100000,
610243,19-08-2014,16:36:55,Rejected,Male,Sales Department,i5,88996,80001 - 100000,
610384,14-07-2014,09:31:55,Rejected,Male,Service Department,i7,47329,40001 - 80000,
610446,09-06-2014,09:52:07,Hired,Female,Human Resource Department,i5,68769,40001 - 80000,
610665,26-05-2014,09:33:41,Hired,Female,Sales Department,c5,67085,40001 - 80000,
611600,09-06-2014,09:32:37,Rejected,Male,Service Department,c5,34705,20001 - 40000,
611679,01-05-2014,05:27:34,Rejected,Female,Operations Department,c5,62790,40001 - 80000,
611809,09-05-2014,17:31:34,Hired,Female,Operations Department,i4,28473,20001 - 40000,
611822,13-06-2014,16:28:51,Hired,Male,Purchase Department,c9,57786,40001 - 80000,
611894,31-08-2014,20:58:20,Rejected,Male,Service Department,b9,55415,40001 - 80000,
611996,26-06-2014,09:57:14,Rejected,Other's,Service Department,b9,80720,80001 - 100000,
612069,31-05-2014,11:12:56,Hired,Male,Service Department,i6,6207,0 - 20000,
612189,05-08-2014,09:06:48,Hired,Male,Sales Department,c9,59339,40001 - 80000,
612260,01-07-2014,14:30:29,Rejected,Female,Production Department,c5,33821,20001 - 40000,
612288,09-07-2014,10:10:11,Hired,Female,Service Department,i5,85877,80001 - 100000,
612348,19-08-2014,10:31:10,Hired,Female,Service Department,c9,48439,40001 - 80000,
612557,16-05-2014,09:16:20,Hired,Female,Purchase Department,c5,90088,80001 - 100000,
612639,09-05-2014,18:08:35,Hired,Male,Purchase Department,b9,77565,40001 - 80000,
612651,03-07-2014,07:23:08,Rejected,Male,Service Department,c8,42315,40001 - 80000,
612752,16-05-2014,13:15:45,Hired,Female,Operations Department,c5,43241,40001 - 80000,
612764,19-06-2014,15:51:50,Rejected,Female,Production Department,c5,65012,40001 - 80000,
612796,28-06-2014,19:33:05,Hired,Male,Service Department,c8,62673,40001 - 80000,
612983,26-05-2014,17:16:24,Hired,Male,Service Department,c8,51654,40001 - 80000,
612997,19-07-2014,11:50:33,Rejected,Male,Service Department,c9,60051,40001 - 80000,
613203,28-08-2014,05:11:52,Rejected,Male,Operations Department,c5,85540,80001 - 100000,
613320,02-06-2014,15:49:26,Hired,Female,Service Department,i1,28991,20001 - 40000,
613506,10-06-2014,09:33:23,Hired,Male,Operations Department,i5,78916,40001 - 80000,
613607,29-05-2014,16:19:18,Hired,Female,Service Department,i7,75404,40001 - 80000,
613676,27-06-2014,17:01:11,Rejected,Female,Marketing Department,i7,45843,40001 - 80000,
613831,24-07-2014,10:56:13,Hired,Male,Finance Department,c9,22060,20001 - 40000,
613851,11-08-2014,09:29:14,Hired,Female,Service Department,c9,99953,80001 - 100000,
613923,11-06-2014,13:53:00,Hired,Female,Service Department,c9,13347,0 - 20000,
613982,07-07-2014,07:30:39,Hired,Female,Operations Department,c9,13760,0 - 20000,
614118,09-07-2014,09:33:28,Rejected,Female,Operations Department,i7,6820,0 - 20000,
614421,04-06-2014,09:28:54,Hired,Female,Finance Department,c9,59424,40001 - 80000,
614502,29-05-2014,06:43:12,Hired,Female,Service Department,c5,90897,80001 - 100000,
614594,23-08-2014,09:09:40,Hired,Male,Marketing Department,c5,44749,40001 - 80000,
614695,16-05-2014,09:32:20,Hired,Male,Operations Department,c9,97614,80001 - 100000,
614699,08-07-2014,09:32:45,Hired,Male,Service Department,c9,6073,0 - 20000,
614850,14-07-2014,09:35:12,Rejected,Male,Sales Department,i6,19789,0 - 20000,
615118,19-08-2014,09:33:33,Rejected,Female,Production Department,c9,62718,40001 - 80000,
615122,19-07-2014,15:07:54,Hired,Male,Sales Department,i7,70297,40001 - 80000,
615424,03-06-2014,10:49:47,Rejected,Male,Operations Department,c9,83090,80001 - 100000,
615453,13-06-2014,10:22:27,Rejected,Female,General Management,c8,67827,40001 - 80000,
615562,30-07-2014,15:39:15,Rejected,Male,Operations Department,i7,74073,40001 - 80000,
615653,18-06-2014,03:32:32,Hired,Female,Service Department,c9,66262,40001 - 80000,
615673,28-07-2014,09:59:02,Hired,Male,Service Department,c9,36859,20001 - 40000,
615676,09-05-2014,16:44:14,Rejected,Male,Marketing Department,i7,20950,20001 - 40000,
616356,27-06-2014,07:40:40,Hired,Male,Service Department,c5,80132,80001 - 100000,
616644,01-08-2014,14:02:17,Hired,Male,Service Department,i7,19213,0 - 20000,
616680,01-08-2014,19:22:09,Rejected,Male,Operations Department,i7,90511,80001 - 100000,
617133,06-08-2014,17:45:01,Hired,Female,Service Department,b9,34931,20001 - 40000,
617134,22-05-2014,08:06:01,Hired,Male,Service Department,c5,15072,0 - 20000,
617345,20-06-2014,15:11:21,Hired,Other's,Service Department,i5,63678,40001 - 80000,
617547,16-07-2014,13:35:00,Rejected,Female,Operations Department,c10,70530,40001 - 80000,
617724,27-06-2014,17:55:57,Rejected,Male,Operations Department,c5,30254,20001 - 40000,
617820,04-07-2014,08:08:04,Hired,Female,Operations Department,i5,80943,80001 - 100000,
617974,03-07-2014,20:55:20,Hired,Male,Operations Department,c5,60609,40001 - 80000,
618012,15-07-2014,17:16:03,Hired,Male,Purchase Department,c5,4850,0 - 20000,
618043,12-05-2014,10:30:47,Hired,Other's,Operations Department,c8,37109,20001 - 40000,
618051,20-06-2014,14:15:12,Hired,Male,Operations Department,c5,17171,0 - 20000,
618160,05-05-2014,12:58:39,Hired,Male,Service Department,c5,88226,80001 - 100000,
618331,30-07-2014,18:17:18,Hired,Female,Service Department,i5,23112,20001 - 40000,
618542,17-07-2014,18:58:35,Hired,Male,Service Department,c9,98446,80001 - 100000,
618905,31-05-2014,11:07:00,Hired,Male,Service Department,i6,74414,40001 - 80000,
619001,25-06-2014,09:32:38,Hired,Male,Operations Department,c9,90355,80001 - 100000,
619035,21-05-2014,13:20:46,Hired,Male,Production Department,c5,56859,40001 - 80000,
619099,14-07-2014,15:41:45,Rejected,Male,Service Department,i6,22578,20001 - 40000,
619369,25-07-2014,08:47:03,Hired,Male,Operations Department,i5,47344,40001 - 80000,
619419,11-06-2014,13:07:56,Rejected,Male,Operations Department,c8,99295,80001 - 100000,
619520,21-07-2014,09:35:04,Hired,Male,Operations Department,c5,90678,80001 - 100000,
619825,09-06-2014,23:57:45,Hired,Male,Service Department,i5,44020,40001 - 80000,
619881,25-06-2014,09:17:52,Hired,Male,Operations Department,c9,9745,0 - 20000,
620118,29-07-2014,10:31:29,Rejected,Male,Service Department,c9,60356,40001 - 80000,
620222,05-08-2014,13:57:11,Rejected,Male,Operations Department,c10,55059,40001 - 80000,
620270,19-06-2014,19:49:51,Rejected,Female,Operations Department,c10,81695,80001 - 100000,
620292,09-07-2014,09:48:31,Hired,Female,Production Department,c5,11677,0 - 20000,
620338,21-08-2014,08:11:49,Hired,Male,Operations Department,c5,2654,0 - 20000,
620777,02-06-2014,09:39:27,Hired,Male,Purchase Department,c5,82558,80001 - 100000,
620938,07-08-2014,13:24:24,Rejected,Male,Production Department,c10,51666,40001 - 80000,
620965,16-06-2014,17:27:49,Hired,Female,Operations Department,c9,94700,80001 - 100000,
620966,06-08-2014,12:09:07,Hired,Male,Service Department,c5,64853,40001 - 80000,
620974,08-08-2014,17:46:35,Hired,Male,Sales Department,i7,10461,0 - 20000,
620985,16-07-2014,12:06:55,Rejected,Male,Operations Department,i7,28135,20001 - 40000,
621039,25-08-2014,09:31:50,Hired,Female,Sales Department,i7,17389,0 - 20000,
621049,17-07-2014,15:27:46,Hired,Male,Production Department,c9,1666,0 - 20000,
621146,16-06-2014,09:32:13,Rejected,Male,Sales Department,c9,53967,40001 - 80000,
621237,11-07-2014,13:08:59,Hired,Male,Human Resource Department,i5,55559,40001 - 80000,
621297,22-05-2014,14:26:35,Hired,Female,Service Department,b9,44819,40001 - 80000,
621437,01-07-2014,18:45:31,Rejected,Male,Service Department,i7,87176,80001 - 100000,
621635,16-06-2014,09:31:52,Rejected,Female,Service Department,i7,49010,40001 - 80000,
622008,10-07-2014,08:03:35,Rejected,Male,Operations Department,c9,68417,40001 - 80000,
622175,19-05-2014,14:45:02,Hired,Male,Operations Department,i7,54528,40001 - 80000,
622313,21-05-2014,23:56:23,Hired,Male,Service Department,c5,44965,40001 - 80000,
622402,11-05-2014,16:26:50,Hired,Male,Service Department,c5,29653,20001 - 40000,
622415,13-07-2014,21:28:59,Hired,Male,Service Department,c9,43799,40001 - 80000,
622459,14-05-2014,10:28:54,Rejected,Female,Service Department,b9,42369,40001 - 80000,
622545,19-05-2014,10:38:44,Hired,Male,Operations Department,c9,15033,0 - 20000,
622564,22-07-2014,15:55:28,Hired,Female,Operations Department,i7,38276,20001 - 40000,
622677,05-05-2014,15:41:23,Rejected,Male,Finance Department,c5,60294,40001 - 80000,
623017,05-06-2014,16:53:28,Hired,Male,Operations Department,c9,6685,0 - 20000,
623164,05-06-2014,15:11:05,Rejected,Male,Service Department,i4,12775,0 - 20000,
623474,13-07-2014,08:41:25,Hired,Male,Operations Department,c5,98018,80001 - 100000,
623648,11-08-2014,16:26:39,Hired,Female,Service Department,c9,90063,80001 - 100000,
623700,01-05-2014,09:31:40,Rejected,Male,Operations Department,c9,7906,0 - 20000,
623706,13-08-2014,16:06:11,Hired,Female,Purchase Department,i7,7177,0 - 20000,
623846,21-08-2014,11:56:43,Rejected,Male,Purchase Department,c9,24365,20001 - 40000,
624057,01-08-2014,14:01:53,Hired,Male,Service Department,i7,48477,40001 - 80000,
624094,09-08-2014,11:37:36,Rejected,Male,Production Department,i7,86818,80001 - 100000,
624192,04-08-2014,15:07:30,Rejected,Male,Operations Department,c9,73294,40001 - 80000,
624206,29-08-2014,09:34:31,Hired,Male,Operations Department,c9,56078,40001 - 80000,
624227,28-06-2014,14:21:38,Hired,Female,Service Department,i6,16530,0 - 20000,
624245,09-05-2014,19:11:36,Hired,Male,Service Department,c9,87337,80001 - 100000,
624246,11-07-2014,11:12:51,Hired,Male,Service Department,c5,59004,40001 - 80000,
624625,18-07-2014,17:10:38,Hired,Female,Operations Department,i7,71254,40001 - 80000,
624629,17-07-2014,10:18:41,Hired,Female,Production Department,c9,1352,0 - 20000,
624692,04-07-2014,10:37:16,Hired,Female,Operations Department,i7,8237,0 - 20000,
624975,27-08-2014,16:37:08,Hired,Female,Service Department,i7,68224,40001 - 80000,
625087,27-06-2014,17:26:28,Rejected,Female,Sales Department,c9,7877,0 - 20000,
625446,20-08-2014,09:30:06,Rejected,Male,Marketing Department,c10,14644,0 - 20000,
625524,02-05-2014,13:25:41,Hired,Female,Service Department,c10,93932,80001 - 100000,
625539,16-08-2014,18:36:10,Hired,Female,Service Department,i6,53395,40001 - 80000,
625760,30-05-2014,10:23:12,Hired,Male,Marketing Department,c5,74044,40001 - 80000,
626067,07-08-2014,18:00:59,Hired,Female,Operations Department,i5,23966,20001 - 40000,
626271,20-05-2014,09:49:40,Rejected,Other's,Production Department,c5,84745,80001 - 100000,
626291,10-07-2014,11:19:10,Hired,Male,Service Department,c9,60274,40001 - 80000,
626477,23-07-2014,09:31:22,Hired,Male,Operations Department,c10,25771,20001 - 40000,
626656,14-05-2014,09:36:19,Hired,Male,Service Department,c9,12175,0 - 20000,
626743,19-08-2014,12:44:57,Rejected,Male,Service Department,c5,66914,40001 - 80000,
627173,26-08-2014,09:31:34,Hired,Male,Service Department,i7,50987,40001 - 80000,
627369,24-06-2014,16:38:31,Hired,Male,Finance Department,c9,34528,20001 - 40000,
627457,14-07-2014,15:40:49,Rejected,Male,Sales Department,c5,7713,0 - 20000,
627546,23-07-2014,07:04:50,Hired,Male,Sales Department,c8,7409,0 - 20000,
627708,19-05-2014,09:49:15,Hired,Male,Operations Department,c9,26301,20001 - 40000,
627715,29-05-2014,09:07:08,Hired,Female,Production Department,c9,58903,40001 - 80000,
627866,31-07-2014,13:16:31,Rejected,Female,Service Department,c8,67779,40001 - 80000,
628000,31-08-2014,09:41:32,Hired,Male,Service Department,c8,91974,80001 - 100000,
628010,02-07-2014,09:33:25,Rejected,Female,Operations Department,c5,24872,20001 - 40000,
628178,04-05-2014,18:50:38,Hired,Male,Service Department,c9,71543,40001 - 80000,
628273,28-07-2014,09:31:27,Hired,Male,Operations Department,c9,10175,0 - 20000,
628304,20-08-2014,07:19:02,Hired,Female,Operations Department,c9,14415,0 - 20000,
628437,18-07-2014,12:42:14,Hired,Female,Operations Department,i7,48373,40001 - 80000,
628609,05-05-2014,17:18:03,Hired,Male,Operations Department,i6,22587,20001 - 40000,
629018,11-06-2014,09:38:03,Hired,Female,Service Department,c5,49441,40001 - 80000,
629045,08-07-2014,07:28:01,Rejected,Male,Service Department,c9,37807,20001 - 40000,
629063,20-08-2014,15:06:20,Hired,Female,Operations Department,c5,57428,40001 - 80000,
629081,30-08-2014,00:02:03,Hired,Other's,Marketing Department,i6,10817,0 - 20000,
629397,02-08-2014,14:43:42,Hired,Female,Finance Department,c9,17199,0 - 20000,
629522,15-07-2014,15:41:53,Hired,Female,Operations Department,i5,10527,0 - 20000,
629557,23-07-2014,03:46:44,Rejected,Male,Service Department,c9,63211,40001 - 80000,
629604,18-07-2014,14:01:34,Hired,Male,Operations Department,i6,52281,40001 - 80000,
629913,22-05-2014,09:32:09,Hired,Male,Operations Department,i7,47925,40001 - 80000,
630022,05-06-2014,09:33:46,Hired,Female,Operations Department,c5,35976,20001 - 40000,
630224,28-05-2014,00:34:21,Hired,Male,Operations Department,i7,29298,20001 - 40000,
630226,09-05-2014,10:20:01,Rejected,Male,Operations Department,c5,7562,0 - 20000,
630243,07-07-2014,10:12:34,Hired,Female,Operations Department,i5,15753,0 - 20000,
630342,09-07-2014,08:33:47,Rejected,Female,Service Department,c5,40574,40001 - 80000,
631107,29-07-2014,17:59:09,Rejected,Female,Service Department,c5,90724,80001 - 100000,
631362,28-08-2014,11:30:19,Rejected,Male,Service Department,c10,96186,80001 - 100000,
631387,18-07-2014,12:51:03,Hired,Male,Operations Department,i7,81960,80001 - 100000,
631449,30-06-2014,09:31:58,Hired,Female,Service Department,c5,80996,80001 - 100000,
631509,30-06-2014,18:31:46,Rejected,Female,Production Department,c9,6031,0 - 20000,
631532,22-07-2014,09:32:27,Hired,Female,Operations Department,c9,64561,40001 - 80000,
631605,24-07-2014,23:20:13,Hired,Male,Operations Department,c9,23442,20001 - 40000,
631661,04-07-2014,19:52:25,Hired,Male,Operations Department,c9,83047,80001 - 100000,
631703,01-07-2014,06:58:01,Hired,Female,General Management,i5,75164,40001 - 80000,
632138,08-07-2014,11:14:02,Hired,Female,Finance Department,c9,47520,40001 - 80000,
632223,01-08-2014,07:33:09,Hired,Male,Operations Department,c9,88087,80001 - 100000,
